x,psi_n0,psi_n1,psi_n2,psi_n3,psi_n4,psi_n5,psi_n6,psi_n7,psi_n8,psi_n9
-18.84,-2.07884687008e-08,-9.45185483563e-08,-3.05777728344e-07,-8.12734340509e-07,1.88238095297e-06,3.92355696685e-06,7.5120014056e-06,1.34180718541e-05,2.28320208324e-05,3.84574971282e-05
-18.81,-2.21031176023e-08,-1.00401969175e-07,-3.24514016071e-07,-8.61761914084e-07,1.99418902234e-06,4.15306106937e-06,7.94480790564e-06,1.41797050543e-05,2.41089684768e-05,4.05760819538e-05
-18.78,-2.34974852938e-08,-1.06635852185e-07,-3.44346708453e-07,-9.13607964437e-07,2.11231188637e-06,4.39530094892e-06,8.40121522859e-06,1.49821547046e-05,2.54531727354e-05,4.28042814096e-05
-18.75,-2.49761855572e-08,-1.13240083699e-07,-3.65336746364e-07,-9.68425976269e-07,2.2370864099e-06,4.65094209331e-06,8.88243130579e-06,1.58274669603e-05,2.68679355173e-05,4.51473614694e-05
-18.72,-2.65440836861e-08,-1.20235606455e-07,-3.87548269845e-07,-1.02637728943e-06,2.36886628266e-06,4.92068240336e-06,9.38972141789e-06,1.67177826575e-05,2.83567075606e-05,4.7610819002e-05
-18.69,-2.82063193139e-08,-1.27644500875e-07,-4.11048776402e-07,-1.0876314767e-06,2.50802279288e-06,5.2052536316e-06,9.92441068249e-06,1.76553412875e-05,2.99230944575e-05,5.02003907453e-05
-18.66,-2.99683091069e-08,-1.35490012658e-07,-4.35909273878e-07,-1.15236672793e-06,2.65494563072e-06,5.50542290535e-06,1.04878866278e-05,1.86424850882e-05,3.15708628694e-05,5.29220625858e-05
-18.63,-3.18357699819e-08,-1.4379663256e-07,-4.62204460975e-07,-1.22077025868e-06,2.81004373231e-06,5.821994275e-06,1.1081601872e-05,1.96816633122e-05,3.33039469622e-05,5.57820791202e-05
-18.6,-3.38147152743e-08,-1.52590144803e-07,-4.90012898996e-07,-1.29303873303e-06,2.97374616387e-06,6.15581035825e-06,1.17070768954e-05,2.07754366242e-05,3.51264550513e-05,5.87869535456e-05
-18.57,-3.59114959069e-08,-1.61897700088e-07,-5.1941720423e-07,-1.36937871319e-06,3.14650303184e-06,6.50775402487e-06,1.23659029177e-05,2.19264816767e-05,3.70426764959e-05,6.19434778376e-05
-18.54,-3.8132807587e-08,-1.71747880649e-07,-5.50504238389e-07,-1.45000711015e-06,3.3287864201e-06,6.87875015971e-06,1.30597448973e-05,2.31375958315e-05,3.90570887952e-05,6.52587332732e-05
-18.51,-4.04856986209e-08,-1.82170770496e-07,-5.83365317177e-07,-1.53515167195e-06,3.52109139618e-06,7.26976748855e-06,1.37903446185e-05,2.44117020506e-05,4.11743649353e-05,6.87401012634e-05
-18.48,-4.29776003267e-08,-1.9319802257e-07,-6.18096418408e-07,-1.62505148166e-06,3.72393703904e-06,7.68182048072e-06,1.4559523918e-05,2.57518539701e-05,4.33993809801e-05,7.23952745272e-05
-18.45,-4.56163421389e-08,-2.04862948626e-07,-6.54798399163e-07,-1.71995748515e-06,3.93786749831e-06,8.11597131882e-06,1.53691879975e-05,2.71612411385e-05,4.5737223906e-05,7.62322686098e-05
-18.42,-4.8410166191e-08,-2.17200595585e-07,-6.93577244262e-07,-1.82013302872e-06,4.16345311796e-06,8.57333194757e-06,1.62213288985e-05,2.86431944358e-05,4.81931996872e-05,8.02594337402e-05
-18.39,-5.13677597275e-08,-2.30247824512e-07,-7.34544290315e-07,-1.92585443192e-06,4.40129159184e-06,9.05506619235e-06,1.71180290574e-05,3.02011916787e-05,5.07728416512e-05,8.44854670515e-05
-18.36,-5.44982688942e-08,-2.44043408718e-07,-7.77816490485e-07,-2.03741157476e-06,4.65200916922e-06,9.5623919763e-06,1.80614650254e-05,3.18388634261e-05,5.34819190919e-05,8.89194251596e-05
-18.33,-5.78113195085e-08,-2.58628113702e-07,-8.23516662289e-07,-2.15510850746e-06,4.91626190332e-06,1.00965836059e-05,1.90539113052e-05,3.3559998962e-05,5.63264461586e-05,9.35707371136e-05
-18.3,-6.1317050673e-08,-2.74044795485e-07,-8.71773776526e-07,-2.27926410967e-06,5.19473695192e-06,1.06589741358e-05,2.00977443162e-05,3.53685525004e-05,5.9312691021e-05,9.84492177191e-05
-18.27,-6.50261312971e-08,-2.90338524664e-07,-9.22723237875e-07,-2.41021273189e-06,5.48815393244e-06,1.12509578389e-05,2.11954465142e-05,3.7268649567e-05,6.24471853176e-05,0.00010356508124
-18.24,-6.8949788789e-08,-3.07556650761e-07,-9.76507183735e-07,-2.54830491146e-06,5.79726633043e-06,1.18739927688e-05,2.23496106546e-05,3.92645936256e-05,6.57367339058e-05,0.000108928955506
-18.21,-7.30998400654e-08,-3.25748940931e-07,-1.03327478897e-06,-2.69390807257e-06,6.12286293845e-06,1.25296033868e-05,2.3562944187e-05,4.13608728887e-05,6.91884248847e-05,0.000114551896384
-18.18,-7.74887121587e-08,-3.44967694737e-07,-1.09318260004e-06,-2.8474072999e-06,6.46576939966e-06,1.3219383324e-05,2.48382738125e-05,4.35621673686e-05,7.28096399553e-05,0.000120445402691
-18.15,-8.21294860125e-08,-3.65267844623e-07,-1.15639486254e-06,-3.00920610347e-06,6.82684975323e-06,1.39449982095e-05,2.61785501971e-05,4.58733561443e-05,7.66080650413e-05,0.000126621431477
-18.12,-8.70359076884e-08,-3.86707099089e-07,-1.22308387943e-06,-3.17972723551e-06,7.20700807849e-06,1.47081886263e-05,2.75868528583e-05,4.82995248732e-05,8.05917012859e-05,0.000133092413754
-18.09,-9.22224452811e-08,-4.0934606235e-07,-1.29343037112e-06,-3.35941353125e-06,7.6071901913e-06,1.55107731598e-05,2.90663951775e-05,5.08459735205e-05,8.47688763073e-05,0.00013987127062
-18.06,-9.77042996801e-08,-4.33248375011e-07,-1.36762386632e-06,-3.54872879312e-06,8.02838539341e-06,1.63546515505e-05,3.06205296258e-05,5.35182243417e-05,8.9148255825e-05,0.000146971429823
-18.03,-1.0349746462e-07,-4.5848085215e-07,-1.44586308544e-06,-3.74815870199e-06,8.47162830309e-06,1.72418079745e-05,3.22527531332e-05,5.63220301173e-05,9.37388556078e-05,0.000154406842765
-18,-1.0961873728e-07,-4.85113633347e-07,-1.52835636328e-06,-3.95821175936e-06,8.93800073113e-06,1.81743144183e-05,3.39667126378e-05,5.92633826249e-05,9.85500537423e-05,0.000162192001908
-17.97,-1.16085781335e-07,-5.13220337146e-07,-1.61532207945e-06,-4.17942026922e-06,9.42863366118e-06,1.91543341916e-05,3.57662108355e-05,6.23485213838e-05,0.000103591603272,0.000170341958679
-17.94,-1.22917155033e-07,-5.42878217691e-07,-1.7069890985e-06,-4.41234137723e-06,9.94470926101e-06,2.0184125543e-05,3.76552120982e-05,6.55839426659e-05,0.00010887364517,0.00017887234176
-17.91,-1.30132356533e-07,-5.74168341749e-07,-1.80359723938e-06,-4.65755811212e-06,1.04874630102e-05,2.12660454221e-05,3.9637848584e-05,6.89764087485e-05,0.000114406721671,0.000187799375875
-17.88,-1.37751862607e-07,-6.07175746708e-07,-1.90539776385e-06,-4.91568050116e-06,1.10581858542e-05,2.24025533374e-05,4.17184265473e-05,7.25329574826e-05,0.000120201789978,0.000197139901021
-17.85,-1.45797193397e-07,-6.41989631181e-07,-2.01265387081e-06,-5.18734670785e-06,1.16582264971e-05,2.35962153811e-05,4.39014328486e-05,7.62609121018e-05,0.000126270236306,0.000206911392153
-17.82,-1.54290935983e-07,-6.78703555645e-07,-2.12564122822e-06,-5.4732242223e-06,1.22889937155e-05,2.48497083609e-05,4.61915416691e-05,8.01678913486e-05,0.000132623890332,0.000217131979338
-17.79,-1.63256818525e-07,-7.17415619554e-07,-2.24464851419e-06,-5.77401110439e-06,1.29519588001e-05,2.61658240881e-05,4.85936214252e-05,8.42618198608e-05,0.000139275039999,0.000227820468379
-17.76,-1.72719743436e-07,-7.58228671788e-07,-2.36997798152e-06,-6.09043723622e-06,1.36486580608e-05,2.7547473804e-05,5.11127419116e-05,8.85509388863e-05,0.000146236446714,0.000238996361914
-17.73,-1.82705860139e-07,-8.01250539451e-07,-2.50194604703e-06,-6.42326566771e-06,1.43806954227e-05,2.89976927399e-05,5.37541816591e-05,9.30438172746e-05,0.000153521360928,0.000250679880976
-17.7,-1.93242604587e-07,-8.46594224114e-07,-2.64088390222e-06,-6.77329399699e-06,1.51497451239e-05,3.05196448379e-05,5.65234354992e-05,9.77493627895e-05,0.000161143538115,0.000262891987046
-17.67,-2.04358771924e-07,-8.94378158634e-07,-2.78713814536e-06,-7.14135577608e-06,1.59575544875e-05,3.21166276308e-05,5.94262223765e-05,0.00010267683371,0.000169117255134,0.000275654404573
-17.64,-2.16084576978e-07,-9.44726431724e-07,-2.9410714468e-06,-7.5283220028e-06,1.6805946814e-05,3.37920772622e-05,6.2468493395e-05,0.000107835850784,0.000177457327012,0.000288989643979
-17.61,-2.28451718178e-07,-9.97769047895e-07,-3.10306323056e-06,-7.93510264988e-06,1.76968243389e-05,3.55495736768e-05,6.56564400766e-05,0.000113236409479,0.000186179124109,0.000302921025145
-17.58,-2.41493441323e-07,-1.05364217992e-06,-3.27351038486e-06,-8.36264825132e-06,1.86321713333e-05,3.73928459749e-05,6.89965028878e-05,0.000118888892561,0.000195298589713,0.000317472701375
-17.55,-2.55244615537e-07,-1.11248844377e-06,-3.45282799399e-06,-8.81195154979e-06,1.96140572695e-05,3.93257779426e-05,7.24953800183e-05,0.000124804083018,0.000204832258033,0.000332669683844
-17.52,-2.69741804247e-07,-1.17445718097e-06,-3.64145011362e-06,-9.28404919174e-06,2.06446401153e-05,4.13524137309e-05,7.61600363656e-05,0.000130993177299,0.000214797272617,0.000348537866537
-17.49,-2.85023348601e-07,-1.23970476057e-06,-3.83983056513e-06,-9.78002349852e-06,2.17261697408e-05,4.34769637392e-05,7.99977128399e-05,0.000137467798915,0.000225211405175,0.000365104051641
-17.46,-3.01129430776e-07,-1.30839486348e-06,-4.04844375068e-06,-1.03010042873e-05,2.28609914104e-05,4.57038106543e-05,8.40159358752e-05,0.000144240012375,0.000236093074843,0.000382395975454
-17.43,-3.18102180718e-07,-1.38069881743e-06,-4.26778551427e-06,-1.08481707706e-05,2.40515494334e-05,4.80375157064e-05,8.82225272519e-05,0.000151322337478,0.00024746136786,0.00040044233473
-17.4,-3.35985740892e-07,-1.45679591627e-06,-4.49837403521e-06,-1.14227534997e-05,2.53003908883e-05,5.04828250716e-05,9.26256141423e-05,0.000158727763941,0.000259336057656,0.000419272813527
-17.37,-3.54826369429e-07,-1.53687377221e-06,-4.74075073045e-06,-1.20260363945e-05,2.66101695041e-05,5.30446764949e-05,9.72336394742e-05,0.000166469766414,0.000271737625403,0.000438918110511
-17.34,-3.74672529139e-07,-1.62112865225e-06,-4.99548122652e-06,-1.2659358841e-05,2.79836496371e-05,5.57282061108e-05,0.000102055372556,0.000174562319833,0.000284687280958,0.000459409966728
-17.31,-3.95574989537e-07,-1.70976587065e-06,-5.26315633427e-06,-1.33241178521e-05,2.94237104047e-05,5.85387554482e-05,0.000107099919977,0.000183019915146,0.000298206984259,0.000480781193827
-17.28,-4.17586924238e-07,-1.80300015318e-06,-5.5443930835e-06,-1.40217703044e-05,3.09333499166e-05,6.14818786438e-05,0.000112376736807,0.000191857575412,0.000312319467139,0.000503065702753
-17.25,-4.40764015787e-07,-1.90105605009e-06,-5.83983577414e-06,-1.4753835261e-05,3.25156896735e-05,6.4563349888e-05,0.000117895638099,0.000201090872269,0.000327048255575,0.000526298532876
-17.22,-4.65164568841e-07,-2.00416833373e-06,-6.15015708258e-06,-1.5521896363e-05,3.41739790817e-05,6.7789171043e-05,0.00012366681066,0.00021073594277,0.000342417692356,0.000550515881558
-17.19,-4.90849629179e-07,-2.11258244274e-06,-6.47605919788e-06,-1.63276042978e-05,3.59116000994e-05,7.1165579509e-05,0.000129700825158,0.000220809506614,0.000358452960203,0.000575755134158
-17.16,-5.17883085938e-07,-2.22655490899e-06,-6.81827499381e-06,-1.71726793556e-05,3.77320720633e-05,7.46990563041e-05,0.000136008648508,0.000231328883741,0.000375180105286,0.000602054894449
-17.13,-5.46331818319e-07,-2.34635384256e-06,-7.17756926393e-06,-1.80589140701e-05,3.96390566141e-05,7.83963343576e-05,0.000142601656571,0.000242312012314,0.000392626061177,0.00062945501546
-17.1,-5.76265805455e-07,-2.47225938643e-06,-7.55473997376e-06,-1.89881759555e-05,4.16363628124e-05,8.22644070521e-05,0.000149491647177,0.000253777467086,0.000410818673244,0.000657996630701
-17.07,-6.07758270155e-07,-2.60456423069e-06,-7.95061956772e-06,-1.99624102965e-05,4.37279523848e-05,8.63105369829e-05,0.000156690853469,0.000265744478164,0.000429786723417,0.000687722185788
-17.04,-6.40885813673e-07,-2.74357411908e-06,-8.36607633131e-06,-2.09836430803e-05,4.59179451329e-05,9.0542264954e-05,0.00016421195754,0.00027823295013,0.000449559955424,0.000718675470434
-17.01,-6.75728557804e-07,-2.88960838305e-06,-8.8020157808e-06,-2.20539839812e-05,4.82106245083e-05,9.49674192374e-05,0.000172068104422,0.000291263481586,0.000470169100389,0.000750901650817
-16.98,-7.12370305358e-07,-3.04300049852e-06,-9.25938211551e-06,-2.31756294563e-05,5.06104433323e-05,9.95941250463e-05,0.000180272916393,0.000304857385061,0.000491645902859,0.000784447302257
-16.95,-7.50898680755e-07,-3.20409865585e-06,-9.73915971466e-06,-2.43508659465e-05,5.31220297035e-05,0.000104430814273,0.000188840507607,0.000319036707322,0.000514023147242,0.000819360442263
-16.92,-7.91405303805e-07,-3.37326635998e-06,-1.02423746851e-05,-2.5582073164e-05,5.57501930706e-05,0.000109486235483,0.000197785499059,0.000333824250059,0.000537334684587,0.000855690563857
-16.89,-8.3398595187e-07,-3.55088303568e-06,-1.07700964669e-05,-2.68717274872e-05,5.84999304636e-05,0.00011476946416,0.000207123033901,0.000349243590977,0.000561615459815,0.000893488669207
-16.86,-8.78740733641e-07,-3.73734468117e-06,-1.13234394671e-05,-2.82224054692e-05,6.13764329205e-05,0.00012028991321,0.000216868793075,0.000365319105243,0.000586901539264,0.000932807303523
-16.83,-9.25774273591e-07,-3.93306451537e-06,-1.19035647986e-05,-2.96367874437e-05,6.43850920887e-05,0.000126057343731,0.000227039011295,0.000382075987354,0.000613230138644,0.000973700589211
-16.8,-9.751958973e-07,-4.13847366197e-06,-1.25116820147e-05,-3.1117661246e-05,6.75315070026e-05,0.000132081876048,0.000237650493374,0.000399540273366,0.00064063965133,0.00101622426023
-16.77,-1.02711982669e-06,-4.3540218714e-06,-1.31490509614e-05,-3.26679260467e-05,7.08214910575e-05,0.000138374001022,0.000248720630895,0.0004177388635,0.000669169677015,0.00106043569668
-16.74,-1.08166537887e-06,-4.58017823711e-06,-1.38169836376e-05,-3.42905962931e-05,7.42610791643e-05,0.000144944591629,0.000260267419221,0.000436699545143,0.000698861050675,0.00110639395958
-16.71,-1.13895718259e-06,-4.81743196969e-06,-1.45168461563e-05,-3.5988805798e-05,7.7856535116e-05,0.000151804914826,0.000272309474853,0.000456451016192,0.00072975587188,0.00115415982572
-16.68,-1.1991253918e-06,-5.06629316623e-06,-1.52500607383e-05,-3.77658118969e-05,8.16143591327e-05,0.000158966643673,0.000284866053139,0.000477022908801,0.000761897534402,0.00120379582273
-16.65,-1.26230590282e-06,-5.32729363522e-06,-1.60181077903e-05,-3.96249997827e-05,8.55412956038e-05,0.000166441869768,0.000297957066337,0.000498445813467,0.000795330756125,0.00125536626418
-16.62,-1.32864060775e-06,-5.60098773551e-06,-1.6822528049e-05,-4.15698869327e-05,8.96443410629e-05,0.000174243115948,0.000311603102003,0.000520751303478,0.000830101609221,0.00130893728476
-16.59,-1.398277614e-06,-5.88795323732e-06,-1.76649247723e-05,-4.36041276684e-05,9.39307523403e-05,0.000182383349288,0.000325825441757,0.000543971959724,0.000866257550609,0.0013645768755
-16.56,-1.47137150918e-06,-6.18879222598e-06,-1.85469660264e-05,-4.57315178694e-05,9.84080549376e-05,0.000190875994385,0.000340646080371,0.000568141395839,0.000903847452642,0.00142235491896
-16.53,-1.54808362108e-06,-6.50413203767e-06,-1.94703870246e-05,-4.79559997878e-05,0.000103084051612,0.000199734946941,0.000356087745228,0.000593294283691,0.000942921634035,0.00148234322439
-16.5,-1.62858227636e-06,-6.83462620125e-06,-2.04369925558e-05,-5.02816670226e-05,0.000107966831187,0.000208974587636,0.000372173916098,0.000619466379199,0.000983531890983,0.00154461556285
-16.47,-1.71304309855e-06,-7.18095545217e-06,-2.14486594633e-05,-5.27127696287e-05,0.000113064777576,0.00021860979631,0.000388928845286,0.000646694548457,0.00102573152849,0.00160924770212
-16.44,-1.80164927236e-06,-7.54382874155e-06,-2.25073392311e-05,-5.5253719357e-05,0.000118386579013,0.000228655966423,0.000406377578092,0.000675016794198,0.00106957539185,0.00167631744156
-16.41,-1.8945918598e-06,-7.92398430386e-06,-2.3615060618e-05,-5.79090950593e-05,0.000123941237548,0.000239129019842,0.00042454597365,0.000704472282517,0.00111511989823,0.00174590464669
-16.38,-1.99207010865e-06,-8.32219075165e-06,-2.47739323999e-05,-6.06836482238e-05,0.000129738078731,0.000250045421914,0.00044346072606,0.000735101369936,0.00116242306849,0.00181809128356
-16.35,-2.09429177451e-06,-8.73924819251e-06,-2.59861461714e-05,-6.35823086642e-05,0.000135786761549,0.000261422196844,0.00046314938588,0.000766945630692,0.00121154455894,0.00189296145285
-16.32,-2.20147343668e-06,-9.17598941605e-06,-2.72539792378e-05,-6.66101903704e-05,0.000142097288592,0.00027327694338,0.000483640381938,0.00080004788432,0.00126254569327,0.00197060142359
-16.29,-2.3138408624e-06,-9.63328108155e-06,-2.85797976086e-05,-6.97725975069e-05,0.000148680016463,0.000285627850814,0.000504963043472,0.000834452223492,0.00131548949449,0.0020510996665
-16.26,-2.43162935319e-06,-1.01120249692e-05,-2.99660590429e-05,-7.3075030566e-05,0.000155545666409,0.000298493715267,0.000527147622591,0.000870204042064,0.00137044071687,0.00213454688696
-16.23,-2.55508411069e-06,-1.06131592631e-05,-3.14153162332e-05,-7.65231926962e-05,0.000162705335215,0.000311893956293,0.000550225317032,0.00090735006337,0.00142746587785,0.00222103605741
-16.2,-2.68446062119e-06,-1.11376598651e-05,-3.29302200365e-05,-8.01229961779e-05,0.000170170506322,0.000325848633789,0.000574228293249,0.0009459383687,0.00148663328993,0.00231066244922
-16.17,-2.82002504371e-06,-1.16865417701e-05,-3.45135228116e-05,-8.388056908e-05,0.000177953061224,0.000340378465209,0.000599189709788,0.000986018425981,0.00154801309244,0.00240352366406
-16.14,-2.96205462559e-06,-1.22608604743e-05,-3.61680818753e-05,-8.78022620732e-05,0.000186065291067,0.000355504843083,0.00062514374097,0.00102764111862,0.00161167728317,0.00249971966444
-16.11,-3.11083810123e-06,-1.28617134178e-05,-3.78968630234e-05,-9.18946554198e-05,0.000194519908539,0.000371249852825,0.000652125600822,0.00107085877449,0.00167769974995,0.00259935280371
-16.08,-3.26667616736e-06,-1.34902414892e-05,-3.97029441694e-05,-9.61645661431e-05,0.00020333005999,0.000387636290868,0.000680171567354,0.00111572519503,0.00174615630186,0.00270252785517
-16.05,-3.42988188547e-06,-1.41476305681e-05,-4.15895190789e-05,-0.000100619055364,0.000212509337824,0.000404687683085,0.000709319007021,0.00116229568451,0.00181712470036,0.00280935204038
-16.02,-3.6007811808e-06,-1.48351131119e-05,-4.35599012049e-05,-0.000105265435823,0.000222071793113,0.0004224283035,0.000739606399512,0.0012106270793,0.00189068469009,0.00291993505657
-15.99,-3.77971330118e-06,-1.55539697937e-05,-4.56175276415e-05,-0.000110111279584,0.000232031948523,0.000440883193313,0.000771073362743,0.00126077777729,0.00196691802929,0.00303438910308
-15.96,-3.9670313177e-06,-1.63055311973e-05,-4.77659631671e-05,-0.000115164425915,0.000242404811436,0.000460078180199,0.000803760678114,0.00131280776722,0.00204590852,0.00315282890674
-15.93,-4.16310264537e-06,-1.70911795482e-05,-5.00089044033e-05,-0.000120432989357,0.000253205887376,0.000480039897908,0.000837710315967,0.00136677865817,0.00212774203774,0.00327537174618
-15.9,-4.36830955326e-06,-1.7912350505e-05,-5.23501840994e-05,-0.000125925368004,0.00026445119368,0.000500795806145,0.000872965461267,0.00142275370893,0.00221250656074,0.0034021374749
-15.87,-4.58304972313e-06,-1.87705350028e-05,-5.47937755069e-05,-0.000131650251926,0.000276157273423,0.00052237421073,0.000909570539483,0.00148079785734,0.00230029219876,0.00353324854315
-15.84,-4.80773681185e-06,-1.96672811644e-05,-5.73437968879e-05,-0.000137616631845,0.000288341209614,0.000544804284039,0.000947571242649,0.00154097774961,0.0023911912213,0.00366883001844
-15.81,-5.04280102895e-06,-2.06041962283e-05,-6.00045161288e-05,-0.000143833807935,0.000301020639653,0.000568116085703,0.000987014555582,0.00160336176947,0.00248529808521,0.00380900960467
-15.78,-5.28868972741e-06,-2.15829485796e-05,-6.27803554792e-05,-0.000150311398901,0.000314213770038,0.000592340583596,0.00102794878227,0.0016680200672,0.00258270946166,0.00395391765975
-15.75,-5.54586803451e-06,-2.26052698068e-05,-6.56758964209e-05,-0.000157059351188,0.000327939391349,0.000617509675059,0.0010704235724,0.00173502458855,0.00268352426242,0.00410368721166
-15.72,-5.8148194853e-06,-2.3672956837e-05,-6.86958846442e-05,-0.000164087948429,0.000342216893474,0.000643656208381,0.00111448994796,0.00180444910337,0.00278784366535,0.0042584539729
-15.69,-6.09604667935e-06,-2.47878741173e-05,-7.18452351545e-05,-0.000171407821068,0.000357066281112,0.000670814004529,0.00116020032998,0.00187636923405,0.00289577113912,0.00441835635313
-15.66,-6.39007195603e-06,-2.59519558628e-05,-7.51290375156e-05,-0.000179029956233,0.00037250818953,0.000699017879134,0.00120760856537,0.00195086248371,0.00300741246701,0.0045835354701
-15.63,-6.69743809921e-06,-2.71672083742e-05,-7.85525612152e-05,-0.000186965707757,0.000388563900557,0.000728303664662,0.00125676995374,0.00202800826399,0.0031228757698,0.00475413515859
-15.6,-7.01870905798e-06,-2.84357124199e-05,-8.2121261165e-05,-0.000195226806451,0.000405255358862,0.000758708232837,0.00130774127436,0.0021078879226,0.00324227152766,0.00493030197741
-15.57,-7.35447068127e-06,-2.97596256647e-05,-8.58407833231e-05,-0.000203825370568,0.000422605188481,0.000790269517279,0.00136058081303,0.00219058477041,0.00336571260098,0.0051121852143
-15.54,-7.70533149104e-06,-3.11411851879e-05,-8.97169704762e-05,-0.000212773916474,0.000440636709567,0.000823026536319,0.00141534838903,0.0022761841081,0.00349331425009,0.00529993688865
-15.51,-8.07192347152e-06,-3.25827100609e-05,-9.37558681282e-05,-0.000222085369538,0.000459373955426,0.000857019416022,0.00147210538198,0.00236477325239,0.00362519415376,0.00549371175203
-15.48,-8.45490287589e-06,-3.40866039955e-05,-9.79637305539e-05,-0.000231773075231,0.000478841689773,0.00089228941338,0.00153091475869,0.00245644156168,0.00376147242651,0.00569366728626
-15.45,-8.85495106759e-06,-3.56553580628e-05,-0.000102347026981,-0.000241850810436,0.000499065424245,0.000928878939678,0.00159184109987,0.00255128046122,0.00390227163452,0.00589996369911
-15.42,-9.27277537738e-06,-3.72915534803e-05,-0.000106912447915,-0.000252332794974,0.000520071436142,0.000966831584007,0.00165495062677,0.00264938346753,0.00404771681019,0.00611276391743
-15.39,-9.7091099938e-06,-3.89978644805e-05,-0.000111666911611,-0.000263233703347,0.000541886786405,0.00100619213691,0.00172031122767,0.00275084621231,0.00419793546526,0.00633223357764
-15.36,-1.01647168785e-05,-4.07770612509e-05,-0.000116617570699,-0.000274568676687,0.000564539337833,0.0010470066142,0.00178799248422,0.00285576646553,0.00435305760234,0.00655854101349
-15.33,-1.06403866999e-05,-4.26320129543e-05,-0.000121771818939,-0.000286353334921,0.000588057773519,0.0010893222808,0.00185806569754,0.00296424415783,0.00451321572483,0.006791857241
-15.3,-1.11369398065e-05,-4.45656908167e-05,-0.00012713729814,-0.000298603789165,0.000612471615506,0.00113318767477,0.00193060391411,0.00307638140204,0.00467854484525,0.00703235594041
-15.27,-1.16552272174e-05,-4.65811713081e-05,-0.000132721905228,-0.000311336654306,0.000637811243652,0.0011786526314,0.00200568195142,0.00319228251393,0.00484918249169,0.00728021343517
-15.24,-1.21961316477e-05,-4.86816393859e-05,-0.000138533799468,-0.000324569061833,0.000664107914721,0.00122576830729,0.00208337642331,0.00331205403192,0.00502526871247,0.00753560866776
-15.21,-1.27605685593e-05,-5.08703918458e-05,-0.000144581409831,-0.000338318672843,0.00069139378166,0.00127458720454,0.00216376576496,0.00343580473595,0.00520694607892,0.00779872317229
-15.18,-1.33494872523e-05,-5.31508407374e-05,-0.000150873442521,-0.000352603691289,0.000719701913082,0.00132516319501,0.00224693025754,0.00356364566519,0.00539435968612,0.00806974104373
-15.15,-1.39638719644e-05,-5.55265168561e-05,-0.000157418888666,-0.00036744287743,0.000749066312919,0.00137755154446,0.00233295205241,0.00369569013477,0.00558765715156,0.00834884890375
-15.12,-1.46047430232e-05,-5.80010733494e-05,-0.000164227032161,-0.000382855561484,0.000779521940289,0.00143180893682,0.002421915195,0.00383205375127,0.00578698861166,0.00863623586303
-15.09,-1.52731580251e-05,-6.05782893932e-05,-0.000171307457667,-0.000398861657509,0.000811104729503,0.00148799349831,0.00251390564803,0.00397285442706,0.00599250671608,0.00893209347988
-15.06,-1.59702130351e-05,-6.32620739521e-05,-0.000178670058778,-0.00041548167747,0.000843851610245,0.00154616482157,0.00260901131439,0.00411821239337,0.00620436661965,0.00923661571517
-15.03,-1.66970438361e-05,-6.60564696432e-05,-0.000186325046353,-0.000432736745533,0.000877800527913,0.0016063839897,0.00270732205933,0.00426825021195,0.00642272597191,0.00954999888341
-15,-1.74548271975e-05,-6.89656566746e-05,-0.000194282956974,-0.000450648612534,0.000912990464102,0.0016687136002,0.00280892973212,0.00442309278549,0.00664774490418,0.00987244159988
-14.97,-1.82447822025e-05,-7.19939568972e-05,-0.00020255466163,-0.000469239670688,0.000949461457209,0.00173321778879,0.00291392818702,0.00458286736637,0.00687958601406,0.0102041447237
-14.94,-1.90681715606e-05,-7.51458379363e-05,-0.00021115137452,-0.000488532968466,0.000987254623173,0.00179996225304,0.00302241330361,0.00474770356405,0.00711841434723,0.0105453112969
-14.91,-1.99263030244e-05,-7.84259174192e-05,-0.000220084662021,-0.000508552225669,0.00102641217633,0.00186901427589,0.00313448300633,0.0049177333508,0.00736439737651,0.010896146479
-14.88,-2.08205307808e-05,-8.18389673093e-05,-0.000229366451852,-0.00052932184872,0.00106697745034,0.00194044274893,0.0032502372833,0.00509309106578,0.00761770497812,0.0112568574775
-14.85,-2.17522569261e-05,-8.53899183264e-05,-0.000239009042369,-0.000550866946117,0.00110899491926,0.00201431819544,0.00336977820423,0.00527391341735,0.00787850940499,0.0116276534737
-14.82,-2.27229329408e-05,-8.90838644733e-05,-0.000249025112055,-0.000573213344083,0.0011525102186,0.00209071279321,0.00349320993755,0.00546033948364,0.00814698525705,0.0120087455445
-14.79,-2.37340612367e-05,-9.29260676569e-05,-0.000259427729145,-0.000596387602397,0.00119757016653,0.00216970039703,0.00362063876653,0.0056525107112,0.00842330944844,0.0124003465787
-14.76,-2.4787196726e-05,-9.69219624128e-05,-0.000270230361457,-0.000620417030407,0.00124422278509,0.0022513565609,0.00375217310446,0.00585057091174,0.00870766117158,0.0128026711896
-14.73,-2.58839484191e-05,-0.000101077160745,-0.000281446886349,-0.000645329703195,0.0012925173214,0.00233575855987,0.00388792350881,0.00605466625682,0.00900022185784,0.0132159356219
-14.7,-2.7025981096e-05,-0.000105397457047,-0.000293091600884,-0.000671154477934,0.00134250426896,0.00242298541149,0.0040280026943,0.0062649452705,0.00930117513505,0.0136403576544
